id,name,x,y,region
46,skeleton,546,538,Ardougne
195,skeleton,546,3284,Underground/Dungeon
195,skeleton,547,3285,Underground/Dungeon
195,skeleton,551,3284,Underground/Dungeon
195,skeleton,552,3283,Underground/Dungeon
195,skeleton,553,3284,Underground/Dungeon
195,skeleton,555,3285,Underground/Dungeon
195,skeleton,556,3287,Underground/Dungeon
195,skeleton,558,3293,Underground/Dungeon
40,skeleton,578,3464,Underground/Dungeon
40,skeleton,583,3458,Underground/Dungeon
40,skeleton,598,3460,Underground/Dungeon
195,skeleton,609,3566,Underground/Dungeon
195,skeleton,609,3569,Underground/Dungeon
195,skeleton,613,3566,Underground/Dungeon
195,skeleton,613,3567,Underground/Dungeon
195,skeleton,613,3569,Underground/Dungeon
40,skeleton,630,3295,Underground/Dungeon
40,skeleton,631,3297,Underground/Dungeon
40,skeleton,631,3300,Underground/Dungeon
40,skeleton,633,3296,Underground/Dungeon
40,skeleton,636,3611,Underground/Dungeon
40,skeleton,637,3304,Underground/Dungeon
40,skeleton,639,3306,Underground/Dungeon
40,skeleton,640,3307,Underground/Dungeon
40,skeleton,641,3302,Underground/Dungeon
195,skeleton,650,3292,Underground/Dungeon
195,skeleton,650,3293,Underground/Dungeon
195,skeleton,651,3292,Underground/Dungeon
195,skeleton,653,3291,Underground/Dungeon
195,skeleton,654,3293,Underground/Dungeon
40,skeleton,656,3613,Underground/Dungeon
195,skeleton,668,3285,Underground/Dungeon
46,skeleton,668,3296,Underground/Dungeon
195,skeleton,670,3285,Underground/Dungeon
195,skeleton,670,3288,Underground/Dungeon
40,skeleton,688,670,Eastern Map
45,skeleton,741,3497,Underground/Dungeon
46,skeleton,743,3496,Underground/Dungeon
46,skeleton,745,3496,Underground/Dungeon
45,skeleton,746,3497,Underground/Dungeon
46,skeleton,748,3498,Underground/Dungeon
46,skeleton,758,3496,Underground/Dungeon
46,skeleton,760,3497,Underground/Dungeon
45,skeleton,762,3497,Underground/Dungeon
46,skeleton,763,3496,Underground/Dungeon
46,skeleton,764,3498,Underground/Dungeon
498,skeleton mage,652,3294,Underground/Dungeon
498,skeleton mage,653,3296,Underground/Dungeon
498,skeleton mage,655,3297,Underground/Dungeon
639,slave,743,3466,Underground/Dungeon
635,slave,744,3459,Underground/Dungeon
634,slave,745,3459,Underground/Dungeon
638,slave,745,3466,Underground/Dungeon
636,slave,749,3459,Underground/Dungeon
634,slave,749,3465,Underground/Dungeon
637,slave,750,3459,Underground/Dungeon
640,slave,750,3465,Underground/Dungeon
329,spice merchant,546,591,Central Map
34,spider,11,3395,Underground/Dungeon
34,spider,49,715,Southern Map
34,spider,52,715,Al Kharid/Desert
34,spider,53,717,Al Kharid/Desert
34,spider,135,3294,Underground/Dungeon
34,spider,137,3289,Underground/Dungeon
34,spider,137,3292,Underground/Dungeon
34,spider,137,3488,Underground/Dungeon
34,spider,140,2535,Southern Map
34,spider,140,3491,Underground/Dungeon
34,spider,149,553,Central Map
34,spider,204,1491,Southern Map
34,spider,210,1487,Southern Map
34,spider,214,544,Central Map
34,spider,214,625,Southern Map
34,spider,216,628,Southern Map
34,spider,219,623,Southern Map
34,spider,221,623,Southern Map
34,spider,221,627,Southern Map
34,spider,222,634,Southern Map
34,spider,223,629,Southern Map
34,spider,280,2331,Southern Map
34,spider,288,2936,Southern Map
34,spider,291,2933,Southern Map
34,spider,302,2946,Southern Map
34,spider,308,297,Wilderness (mid)
34,spider,308,300,Wilderness (mid)
34,spider,313,303,Wilderness (mid)
34,spider,315,298,Wilderness (mid)
34,spider,539,3373,Underground/Dungeon
34,spider,540,3370,Underground/Dungeon
34,spider,541,3373,Underground/Dungeon
34,spider,579,3458,Underground/Dungeon
34,spider,580,3460,Underground/Dungeon
34,spider,580,3461,Underground/Dungeon
34,spider,601,3465,Underground/Dungeon
34,spider,605,3463,Underground/Dungeon
34,spider,607,3468,Underground/Dungeon
34,spider,635,607,Eastern Map
34,spider,635,609,Eastern Map
34,spider,639,607,Eastern Map
34,spider,644,3607,Underground/Dungeon
34,spider,649,3628,Underground/Dungeon
34,spider,650,3628,Underground/Dungeon
34,spider,651,3607,Underground/Dungeon
34,spider,679,566,Eastern Map
34,spider,723,647,Eastern Map
34,spider,724,616,Eastern Map
34,spider,725,592,Eastern Map
34,spider,725,640,Eastern Map
34,spider,726,594,Eastern Map
34,spider,728,591,Eastern Map
34,spider,729,638,Eastern Map
34,spider,729,659,Eastern Map
34,spider,731,598,Eastern Map
34,spider,733,581,Eastern Map
34,spider,733,584,Eastern Map
34,spider,735,643,Eastern Map
34,spider,736,588,Eastern Map
34,spider,739,589,Eastern Map
34,spider,742,588,Eastern Map
34,spider,743,594,Eastern Map
34,spider,745,597,Eastern Map
34,spider,746,662,Eastern Map
34,spider,747,598,Eastern Map
34,spider,751,660,Eastern Map
34,spider,753,645,Eastern Map
34,spider,755,640,Eastern Map
34,spider,755,657,Eastern Map
34,spider,756,653,Eastern Map
34,spider,761,647,Eastern Map
34,spider,764,643,Eastern Map
34,spider,764,652,Eastern Map
132,squire,311,568,Rimmington
516,target practice zombie,605,3584,Underground/Dungeon
516,target practice zombie,607,3583,Underground/Dungeon
516,target practice zombie,607,3586,Underground/Dungeon
516,target practice zombie,610,3583,Underground/Dungeon
404,tracker 1,653,627,Eastern Map
405,tracker 2,649,629,Eastern Map
406,tracker 3,668,638,Eastern Map
416,unhappy peasant,397,35,Wilderness (deep)
416,unhappy peasant,398,27,Wilderness (deep)
416,unhappy peasant,401,30,Wilderness (deep)
416,unhappy peasant,401,36,Wilderness (deep)
416,unhappy peasant,404,33,Wilderness (deep)
416,unhappy peasant,409,34,Wilderness (deep)
416,unhappy peasant,416,27,Wilderness (deep)
365,winelda,552,3292,Underground/Dungeon
52,zombie,101,3289,Underground/Dungeon
52,zombie,107,3291,Underground/Dungeon
41,zombie,120,3293,Underground/Dungeon
41,zombie,121,3285,Underground/Dungeon
41,zombie,123,3288,Underground/Dungeon
41,zombie,128,3291,Underground/Dungeon
68,zombie,165,319,Wilderness (mid)
68,zombie,166,324,Wilderness (mid)
41,zombie,168,308,Wilderness (mid)
41,zombie,168,312,Wilderness (mid)
41,zombie,169,309,Wilderness (mid)
68,zombie,169,311,Wilderness (mid)
68,zombie,169,320,Wilderness (mid)
68,zombie,170,326,Wilderness (mid)
68,zombie,171,309,Wilderness (mid)
41,zombie,171,311,Wilderness (mid)
41,zombie,172,308,Wilderness (mid)
41,zombie,172,312,Wilderness (mid)
41,zombie,179,3278,Underground/Dungeon
41,zombie,180,316,Wilderness (mid)
68,zombie,180,327,Wilderness (mid)
41,zombie,180,3291,Underground/Dungeon
41,zombie,183,3278,Underground/Dungeon
41,zombie,183,3286,Underground/Dungeon
68,zombie,185,311,Wilderness (mid)
68,zombie,187,316,Wilderness (mid)
68,zombie,199,3305,Underground/Dungeon
68,zombie,201,3307,Underground/Dungeon
180,zombie,343,3469,Underground/Dungeon
68,zombie,344,3468,Underground/Dungeon
214,zombie,410,3379,Underground/Dungeon
214,zombie,411,3377,Underground/Dungeon
214,zombie,413,3382,Underground/Dungeon
214,zombie,415,3381,Underground/Dungeon
214,zombie,418,3377,Underground/Dungeon
41,zombie,546,3435,Underground/Dungeon
41,zombie,549,3433,Underground/Dungeon
41,zombie,630,3301,Underground/Dungeon
41,zombie,633,3294,Underground/Dungeon
41,zombie,634,3301,Underground/Dungeon
41,zombie,637,3306,Underground/Dungeon
41,zombie,639,3305,Underground/Dungeon
41,zombie,651,3533,Underground/Dungeon
41,zombie,653,3535,Underground/Dungeon
41,zombie,661,580,Eastern Map
41,zombie,662,583,Eastern Map
41,zombie,664,576,Eastern Map
41,zombie,666,578,Eastern Map
41,zombie,666,581,Eastern Map
41,zombie,668,578,Eastern Map
41,zombie,703,3447,Underground/Dungeon
41,zombie,704,3448,Underground/Dungeon
41,zombie,705,3446,Underground/Dungeon
41,zombie,706,3444,Underground/Dungeon
41,zombie,707,3448,Underground/Dungeon
52,zombie,739,3429,Underground/Dungeon
41,zombie,741,3427,Underground/Dungeon
41,zombie,742,3429,Underground/Dungeon
41,zombie,750,3428,Underground/Dungeon
52,zombie,751,3429,Underground/Dungeon
338,zoo keeper,572,613,Yanille
338,zoo keeper,582,618,Yanille
